"Date","TQQQ.Open","TQQQ.High","TQQQ.Low","TQQQ.Close","TQQQ.Volume","TQQQ.Adjusted"
2020-02-06,26.6275005340576,27.1350002288818,26.3525009155273,27.1049995422363,56566400,26.0697727203369
2020-02-07,26.7450008392334,27.2024993896484,26.5300006866455,26.7549991607666,77026000,25.7331428527832
2020-02-10,26.4950008392334,27.7275009155273,26.4750003814697,27.7199993133545,61624400,26.6612854003906
2020-02-11,28.1749992370605,28.4675006866455,27.5200004577637,27.7399997711182,96885200,26.6805229187012
2020-02-12,28.2224998474121,28.5874996185303,28.0249996185303,28.5524997711182,60804000,27.4619903564453
2020-02-13,27.9475002288818,28.7749996185303,27.8449993133545,28.4424991607666,77641200,27.3561916351318
2020-02-14,28.5550003051758,28.7474994659424,28.2700004577637,28.6350002288818,56984800,27.5413398742676
2020-02-18,28.2299995422363,28.8575000762939,28.1474990844727,28.6849994659424,65083600,27.589427947998
2020-02-19,29.2024993896484,29.7000007629395,29.1000003814697,29.5149993896484,52813600,28.3877296447754
2020-02-20,29.3250007629395,29.4950008392334,27.5974998474121,28.6749992370605,113828800,27.5798110961914
2020-02-21,28.2649993896484,28.3950004577637,26.6825008392334,27.0349998474121,103553600,26.0024490356445
2020-02-24,24.0699996948242,24.8950004577637,23.4074993133545,23.9200000762939,134837200,23.0064220428467
2020-02-25,24.4825000762939,24.7275009155273,21.7350006103516,21.9850006103516,150396800,21.1453247070312
2020-02-26,22.3199996948242,23.4325008392334,21.7875003814697,22.2875003814697,167868000,21.4362697601318
2020-02-27,20.5750007629395,21.6025009155273,18.8950004577637,18.9549999237061,212558000,18.2310466766357
2020-02-28,17.1025009155273,19.3575000762939,16.875,19.25,247111200,18.5147819519043
2020-03-02,19.8174991607666,21.9349994659424,18.9925003051758,21.8775005340576,181759200,21.0419292449951
2020-03-03,22.0925006866455,22.875,19.2199993133545,19.8174991607666,274063200,19.0606079101562
2020-03-04,20.8850002288818,22.2875003814697,20.3250007629395,22.2224998474121,157913600,21.3737525939941
2020-03-05,20.5599994659424,21.6900005340576,19.7724990844727,20.2724990844727,193486000,19.4982280731201
2020-03-06,18.1825008392334,19.5200004577637,17.75,19.2099990844727,196759600,18.4763107299805
2020-03-09,15.3824996948242,17.2875003814697,15.25,15.3074998855591,203482400,14.7228584289551
2020-03-10,16.9950008392334,17.7325000762939,15.25,17.6900005340576,228126400,17.014368057251
2020-03-11,16.4449996948242,16.8075008392334,14.75,15.414999961853,215464000,14.8262529373169
2020-03-12,12.375,14.375,11.1000003814697,11.1899995803833,309112800,10.7626190185547
2020-03-13,13.0600004196167,14.3275003433228,11.2650003433228,14.210000038147,278145200,13.6672763824463
2020-03-16,10.1149997711182,12.1499996185303,9.2475004196167,9.3125,329145200,8.95682621002197
2020-03-17,9.84500026702881,11.2849998474121,8.9375,10.8299999237061,381010400,10.4163684844971
2020-03-18,9.07499980926514,10.375,8.18249988555908,9.82750034332275,424499600,9.45215797424316
2020-03-19,9.71249961853027,11.0200004577637,9,10.0550003051758,402404400,9.6709680557251
2020-03-20,10.7475004196167,10.9499998092651,8.77499961853027,8.8774995803833,391127600,8.5384407043457
2020-03-23,8.98250007629395,9.5,8.06750011444092,8.90499973297119,410036800,8.56488990783691
2020-03-24,10.3074998855591,10.9350004196167,10.0325002670288,10.8900003433228,414912000,10.4740772247314
2020-03-25,11.0500001907349,11.960000038147,10.2700004577637,10.6374998092651,417437200,10.231219291687
2020-03-26,10.9575004577637,12.5,10.9174995422363,12.3699998855591,324620000,11.8975515365601
2020-03-27,11.4075002670288,12.0825004577637,10.9475002288818,11.085000038147,278571600,10.6616287231445
2020-03-30,11.3950004577637,12.3450002670288,11.25,12.25,208310800,11.7821350097656
2020-03-31,12.1525001525879,12.8824996948242,11.7150001525879,11.9099998474121,365952000,11.4551181793213
2020-04-01,10.8999996185303,11.4300003051758,10.1549997329712,10.4324998855591,267794800,10.034049987793
2020-04-02,10.3000001907349,11.085000038147,10.1925001144409,11.0500001907349,233765600,10.6279649734497
2020-04-03,10.9650001525879,11.2449998855591,10.2150001525879,10.6049995422363,277242000,10.1999616622925
2020-04-06,11.7775001525879,13.0474996566772,11.5900001525879,12.8249998092651,259308400,12.3351736068726
2020-04-07,13.9750003814697,14.0725002288818,12.75,12.8000001907349,329004800,12.3111276626587
2020-04-08,13.1724996566772,13.75,12.8199996948242,13.6175003051758,259090000,13.0974063873291
2020-04-09,13.9825000762939,14.1800003051758,13.3175001144409,13.6674995422363,276648800,13.1454954147339
2020-04-13,13.5,14.2200002670288,13.2674999237061,14.1424999237061,213480800,13.6023530960083
2020-04-14,15.0124998092651,16.1000003814697,14.8474998474121,15.977499961853,245024800,15.3672695159912
2020-04-15,15.227499961853,15.8474998474121,14.914999961853,15.4475002288818,215844000,14.8575115203857
2020-04-16,15.9525003433228,16.5174999237061,15.4875001907349,16.2749996185303,281460000,15.6534042358398
2020-04-17,16.9174995422363,17.0249996185303,16.0074996948242,16.6825008392334,231782400,16.0453472137451
2020-04-20,16.2975006103516,16.8775005340576,16.1149997711182,16.1424999237061,193499200,15.5259675979614
2020-04-21,15.664999961853,15.7825002670288,14.0775003433228,14.3575000762939,259744800,13.8091421127319
2020-04-22,15.2574996948242,15.914999961853,15.0775003433228,15.6274995803833,137092800,15.0306367874146
2020-04-23,15.8074998855591,16.3974990844727,15.4300003051758,15.5249996185303,212434000,14.9320516586304
2020-04-24,15.6350002288818,16.3500003814697,15.3024997711182,16.2749996185303,158990800,15.6534042358398
2020-04-27,16.7950000762939,16.8974990844727,16.4099998474121,16.5925006866455,152370800,15.9587812423706
2020-04-28,17.0550003051758,17.0575008392334,15.6525001525879,15.6949996948242,193123600,15.0955591201782
2020-04-29,16.7625007629395,17.5925006866455,16.5224990844727,17.3274993896484,173052000,16.6657104492188
2020-04-30,17.6025009155273,17.6175003051758,16.9874992370605,17.4424991607666,190272400,16.7763175964355
2020-05-01,16.3299999237061,16.8274993896484,15.625,15.8774995803833,173122800,15.2710866928101
2020-05-04,15.6350002288818,16.4825000762939,15.5174999237061,16.4375,100378000,15.80970287323
2020-05-05,16.9325008392334,17.5550003051758,16.8024997711182,16.9624996185303,144357200,16.3146457672119
2020-05-06,17.3850002288818,17.7824993133545,17.0974998474121,17.2975006103516,155940400,16.6368560791016
2020-05-07,17.9575004577637,18.1875,17.6424999237061,17.9724998474121,144744800,17.2860736846924
2020-05-08,18.3875007629395,18.7374992370605,18.1299991607666,18.6975002288818,131101200,17.9833831787109
2020-05-11,18.3675003051758,19.4750003814697,18.3125,19.1625003814697,134692000,18.4306259155273
2020-05-12,19.3675003051758,19.5324993133545,18.0074996948242,18.0224990844727,169681600,17.3341636657715
2020-05-13,18.1474990844727,18.6124992370605,16.6900005340576,17.3400001525879,245559600,16.6777324676514
2020-05-14,17.0100002288818,17.9225006103516,16.5275001525879,17.9150009155273,201499600,17.230770111084
2020-05-15,17.1774997711182,18.2749996185303,17.0725002288818,18.2224998474121,178903200,17.5265254974365
2020-05-18,19,19.5499992370605,18.8050003051758,19.2775001525879,148237200,18.5412292480469
2020-05-19,19.3449993133545,19.8924999237061,19.1000003814697,19.1299991607666,130715200,18.3993644714355
2020-05-20,19.8024997711182,20.3775005340576,19.8024997711182,20.25,142708000,19.4765930175781
2020-05-21,20.3099994659424,20.4799995422363,19.4825000762939,19.6275005340576,161346800,18.8778648376465
2020-05-22,19.5224990844727,19.8724994659424,19.2625007629395,19.8050003051758,104832400,19.0485858917236
2020-05-26,20.7625007629395,20.8299999237061,19.5949993133545,19.7224998474121,122601200,18.9692344665527
2020-05-27,19.5275001525879,20.0100002288818,18.3449993133545,20,173645600,19.2361373901367
2020-05-28,19.6499996185303,20.8024997711182,19.6375007629395,19.8724994659424,151996400,19.1135082244873
2020-05-29,20.0100002288818,20.8299999237061,19.5799999237061,20.6924991607666,179246400,19.9021873474121
2020-06-01,20.5149993896484,21.0599994659424,20.4074993133545,20.9475002288818,104940800,20.1474494934082
2020-06-02,21.0599994659424,21.3875007629395,20.4099998474121,21.3649997711182,125357200,20.5490055084229
2020-06-03,21.5375003814697,21.8724994659424,21.3024997711182,21.6550006866455,107516800,20.8279304504395
2020-06-04,21.5575008392334,21.9699993133545,20.8400001525879,21.2150001525879,133204400,20.4047336578369
2020-06-05,21.4750003814697,22.6324996948242,21.375,22.4724998474121,140697200,21.6142063140869
2020-06-08,22.3974990844727,23.0200004577637,21.9750003814697,22.9724998474121,109272400,22.0951080322266
2020-06-09,22.7224998474121,23.7450008392334,22.6849994659424,23.4850006103516,106589600,22.5880355834961
2020-06-10,23.9899997711182,24.8050003051758,23.8449993133545,24.3325004577637,151455600,23.4031658172607
2020-06-11,23.1450004577637,23.5524997711182,20.7049999237061,20.75,191666000,19.9574909210205
2020-06-12,22.0725002288818,22.4125003814697,20.1075000762939,21.2000007629395,205938400,20.3903064727783
2020-06-15,20.2700004577637,22.1700000762939,20.0149993896484,21.9475002288818,199092400,21.1092567443848
2020-06-16,23.3474998474121,23.5300006866455,22.0774993896484,23.1075000762939,191608800,22.2249526977539
2020-06-17,23.5424995422363,23.8649997711182,23.1000003814697,23.3325004577637,129429200,22.4413585662842
2020-06-18,23.2350006103516,23.5900001525879,23.0100002288818,23.5125007629395,106392800,22.6144847869873
2020-06-19,24.2425003051758,24.3075008392334,22.9899997711182,23.4799995422363,144975200,22.5832271575928
2020-06-22,23.4775009155273,24.3875007629395,23.3775005340576,24.3150005340576,110066800,23.3863372802734
2020-06-23,24.8425006866455,25.6550006866455,24.6650009155273,24.9500007629395,117449200,23.9970817565918
2020-06-24,24.7250003814697,25.1175003051758,22.9624996185303,23.4799995422363,196410800,22.5832271575928
2020-06-25,23.4775009155273,24.1800003051758,22.6849994659424,24.1025009155273,150851600,23.1819534301758
2020-06-26,24.0049991607666,24.0750007629395,22.2250003814697,22.3700008392334,187970400,21.5156211853027
2020-06-29,22.3024997711182,23.1075000762939,21.5699996948242,23.0849990844727,129804800,22.2033100128174
2020-06-30,23.0799999237061,24.6200008392334,23.0324993133545,24.4125003814697,125694400,23.4801120758057
2020-07-01,24.4650001525879,25.6175003051758,24.3099994659424,25.2849998474121,126068800,24.3192863464355
2020-07-02,26.0725002288818,26.4675006866455,25.6849994659424,25.8225002288818,114076000,24.8362598419189
2020-07-06,26.8250007629395,27.8950004577637,26.8225002288818,27.7199993133545,105992000,26.6612854003906
2020-07-07,27.6375007629395,28.5400009155273,27.0599994659424,27.1749992370605,123049600,26.1371021270752
2020-07-08,27.6075000762939,28.2350006103516,27.1224994659424,28.2199993133545,119965600,27.1421909332275
2020-07-09,28.8525009155273,29.1674995422363,27.4650001525879,28.9249992370605,158798000,27.8202667236328
2020-07-10,28.8549995422363,29.6124992370605,27.9724998474121,29.5375003814697,121394800,28.4093704223633
2020-07-13,30.5125007629395,31.4874992370605,27.4225006103516,27.7124996185303,187292400,26.6540718078613
2020-07-14,26.8974990844727,28.4300003051758,25.8474998474121,28.2999992370605,229875600,27.2191333770752
2020-07-15,28.7150001525879,29.0550003051758,27.3474998474121,28.4400005340576,183772000,27.3537883758545
2020-07-16,27.5100002288818,28.0900001525879,26.7474994659424,27.8299999237061,149986000,26.7670841217041
2020-07-17,28.0400009155273,28.2600002288818,27.25,27.9599990844727,115501600,26.8921184539795
2020-07-20,28.2000007629395,30.5575008392334,27.7724990844727,30.3400001525879,125810800,29.1812191009521
2020-07-21,30.8974990844727,30.9174995422363,29.1000003814697,29.3700008392334,147156800,28.2482681274414
2020-07-22,29.5424995422363,30.0324993133545,28.9125003814697,29.7099990844727,113894400,28.5752811431885
2020-07-23,29.5774993896484,29.8099994659424,26.8924999237061,27.3824996948242,168324400,26.3366756439209
2020-07-24,26.1275005340576,27.0400009155273,25.2525005340576,26.5725002288818,178609200,25.5576152801514
2020-07-27,27.1474990844727,28.1375007629395,26.8700008392334,28,133812000,26.9305934906006
2020-07-28,27.7700004577637,27.9274997711182,26.8425006866455,26.9475002288818,119351200,25.9182910919189
2020-07-29,27.4225006103516,28.1525001525879,27.2875003814697,27.8649997711182,97140400,26.8007488250732
2020-07-30,27.2250003814697,28.4925003051758,26.8400001525879,28.3174991607666,151100000,27.2359676361084
2020-07-31,29.8299999237061,29.875,28.2199993133545,29.8449993133545,179907600,28.7051277160645
2020-08-03,30.5625,31.2824993133545,30.5149993896484,30.9575004577637,108934000,29.7751388549805
2020-08-04,30.8299999237061,31.4050006866455,30.5849990844727,31.3600006103516,105504000,30.1622657775879
2020-08-05,31.5375003814697,31.7674999237061,31.2275009155273,31.6100006103516,81190800,30.402717590332
2020-08-06,31.5275001525879,32.9824981689453,31.3050003051758,32.8199996948242,96032000,31.5665016174316
2020-08-07,32.6549987792969,32.9550018310547,30.9225006103516,31.7474994659424,148354000,30.5349655151367
2020-08-10,31.8174991607666,31.9025001525879,30.0424995422363,31.3199996948242,127155600,30.1237926483154
2020-08-11,30.8899993896484,31.3624992370605,29.3474998474121,29.5424995422363,155136800,28.414176940918
2020-08-12,30.2749996185303,32.0900001525879,30.2749996185303,31.7525005340576,110623600,30.53977394104
2020-08-13,32.0200004577637,32.7949981689453,31.6324996948242,31.9750003814697,117140800,30.753776550293
2020-08-14,32.1650009155273,32.2975006103516,31.3525009155273,31.8824996948242,99868800,30.6648063659668
2020-08-17,32.4674987792969,33.0900001525879,32.4150009155273,32.935001373291,63332400,31.6771144866943
2020-08-18,33.3574981689453,34.0999984741211,32.8224983215332,33.9025001525879,74656800,32.6076545715332
2020-08-19,33.8974990844727,34.3025016784668,33.0724983215332,33.2400016784668,102923600,31.9704608917236
2020-08-20,32.9375,34.7975006103516,32.7924995422363,34.6074981689453,76387200,33.2857322692871
2020-08-21,34.6650009155273,35.502498626709,34.4474983215332,35.3300018310547,82140000,33.980640411377
2020-08-24,36.5525016784668,36.8899993896484,35.1100006103516,35.9850006103516,125692000,34.6106224060059
2020-08-25,35.7075004577637,36.8624992370605,35.5175018310547,36.8250007629395,86278400,35.4185333251953
2020-08-26,37.3175010681152,39.2625007629395,37.2700004577637,39.1824989318848,109831600,37.6859931945801
2020-08-27,39.6450004577637,39.9674987792969,37.8950004577637,38.8274993896484,151301200,37.3445587158203
2020-08-28,39.3224983215332,39.6824989318848,38.7874984741211,39.4275016784668,99072800,37.9216423034668
2020-08-31,39.6349983215332,41.1349983215332,39.4550018310547,40.3400001525879,90199200,38.7992858886719
2020-09-01,41.4799995422363,42.4925003051758,40.7374992370605,42.435001373291,96573600,40.8142776489258
2020-09-02,43.8699989318848,43.9174995422363,41.1674995422363,43.6324996948242,144684800,41.9660377502441
2020-09-03,41.6824989318848,41.8499984741211,35.7050018310547,36.9324989318848,221512400,35.5219306945801
2020-09-04,36.3450012207031,37.5750007629395,30.9650001525879,35.4099998474121,280740400,34.0575790405273
2020-09-08,31.2374992370605,33.4925003051758,30.2649993896484,30.4050006866455,213412400,29.2437381744385
2020-09-09,32.2574996948242,33.7999992370605,31.4174995422363,33.0175018310547,145176000,31.7564563751221
2020-09-10,34.1300010681152,34.5974998474121,30.4349994659424,31.1075000762939,232968400,29.9194068908691
2020-09-11,31.75,32.0475006103516,29.2024993896484,30.4274997711182,192898800,29.2653789520264
2020-09-14,31.75,32.7024993896484,31.2700004577637,31.9950008392334,134516400,30.7730102539062
2020-09-15,33.3325004577637,33.8549995422363,32.7400016784668,33.3549995422363,150444800,32.0810699462891
2020-09-16,33.6324996948242,33.8300018310547,31.6474990844727,31.7525005340576,153070800,30.53977394104
2020-09-17,29.3024997711182,30.9899997711182,29.0125007629395,30.2900009155273,223422400,29.133129119873
2020-09-18,30.7150001525879,30.8624992370605,27.6900005340576,29.1200008392334,231521200,28.0078201293945
2020-09-21,27.8075008392334,29.4874992370605,27.0249996185303,29.4650001525879,187657200,28.3396415710449
2020-09-22,30.2999992370605,31.2824993133545,29.1149997711182,31.0750007629395,157533200,29.8881511688232
2020-09-23,30.9624996185303,31.0375003814697,27.9274997711182,28.1975002288818,202753600,27.1205501556396
2020-09-24,27.4225006103516,29.6774997711182,27.2924995422363,28.6100006103516,187518000,27.5172958374023
2020-09-25,28.7674999237061,30.8899993896484,28.2625007629395,30.6149997711182,162239200,29.4457168579102
2020-09-28,32.3224983215332,32.5,31.3924999237061,32.4300003051758,136665600,31.1913948059082
2020-09-29,32.3699989318848,32.7099990844727,31.8824996948242,32.0900001525879,110902800,30.8643856048584
2020-09-30,32.1474990844727,33.8800010681152,32.0625,32.7249984741211,169384000,31.4751243591309
2020-10-01,34.1425018310547,34.5175018310547,33.4449996948242,34.2574996948242,139338000,32.9491004943848
2020-10-02,32.0299987792969,33.4075012207031,31.0825004577637,31.4325008392334,199776800,30.2319927215576
2020-10-05,32.1175003051758,33.5250015258789,32.0625,33.4150009155273,105395200,32.1387786865234
2020-10-06,33.0974998474121,33.7799987792969,31.2875003814697,31.6200008392334,172824400,30.4123344421387
2020-10-07,32.5424995422363,33.5275001525879,32.3450012207031,33.2825012207031,112544400,32.0113410949707
2020-10-08,34.1124992370605,34.1525001525879,33.3849983215332,33.7724990844727,98946800,32.4826240539551
2020-10-09,34.3849983215332,35.3474998474121,34.2400016784668,35.2750015258789,97635600,33.927734375
2020-10-12,37.0999984741211,39.6824989318848,36.7150001525879,38.564998626709,147058400,37.0920829772949
2020-10-13,39.2999992370605,39.5825004577637,38.0374984741211,38.5699996948242,141930800,37.0968894958496
2020-10-14,38.9150009155273,39.2999992370605,36.9124984741211,37.6175003051758,148294800,36.1807746887207
2020-10-15,35.7550010681152,37.0974998474121,35.4850006103516,36.8400001525879,124538400,35.4329643249512
2020-10-16,37.5175018310547,38.0675010681152,36.125,36.2750015258789,114048400,34.8895454406738
2020-10-19,37.0099983215332,37.377498626709,34.0900001525879,34.4724998474121,138777600,33.155891418457
2020-10-20,34.7449989318848,35.8499984741211,34.1474990844727,34.6949996948242,137355200,33.3698883056641
2020-10-21,34.7724990844727,35.752498626709,34.4300003051758,34.6049995422363,121286400,33.2833290100098
2020-10-22,34.9249992370605,35.25,33.3675003051758,34.622501373291,119581600,33.3001556396484
2020-10-23,34.8525009155273,34.8574981689453,33.7224998474121,34.8250007629395,95544000,33.4949226379395
2020-10-26,33.9425010681152,34.9949989318848,31.8724994659424,33.2374992370605,158556800,31.968053817749
2020-10-27,33.5675010681152,34.2999992370605,33.1300010681152,34.0224990844727,111930000,32.7230758666992
2020-10-28,32.3549995422363,32.560001373291,29.9500007629395,30.0300006866455,184720000,28.8830604553223
2020-10-29,30.4850006103516,32.6150016784668,30.3099994659424,31.5575008392334,138187200,30.352222442627
2020-10-30,30.8875007629395,31.1825008392334,28.3875007629395,29.3624992370605,230811200,28.2410545349121
2020-11-02,29.9475002288818,30.5224990844727,28.4025001525879,29.3724994659424,151136000,28.2506732940674
2020-11-03,29.9950008392334,31.6025009155273,29.6499996185303,30.8500003814697,134969200,29.6717433929443
2020-11-04,33.8974990844727,35.6599998474121,33.3300018310547,35.0200004577637,169187600,33.6824760437012
2020-11-05,37.4150009155273,38.1375007629395,36.8974990844727,37.7224998474121,150132400,36.2817611694336
2020-11-06,37.4674987792969,38.1425018310547,36.0149993896484,37.8499984741211,135151200,36.4043922424316
2020-11-09,38.9199981689453,39.5950012207031,35.3699989318848,35.5400009155273,165865600,34.1826210021973
2020-11-10,34.2849998474121,34.8125,32.5875015258789,33.622501373291,168666800,32.3383560180664
2020-11-11,34.5175018310547,36.0475006103516,34.3699989318848,35.8824996948242,126830800,34.5120315551758
2020-11-12,36.2125015258789,36.7299995422363,34.9300003051758,35.3574981689453,143343600,34.0070838928223
2020-11-13,35.9449996948242,36.5200004577637,35.1650009155273,36.2849998474121,104747600,34.8991584777832
2020-11-16,36.1875,37.252498626709,35.935001373291,37.1199989318848,106874400,35.7022666931152
2020-11-17,37.2000007629395,37.3400001525879,36.5325012207031,36.7775001525879,91352000,35.3728523254395
2020-11-18,36.564998626709,37.1875,35.9249992370605,35.9249992370605,77170800,34.5529136657715
2020-11-19,35.7275009155273,36.9225006103516,35.4900016784668,36.814998626709,79670800,35.4089164733887
2020-11-20,36.7625007629395,37.0675010681152,36.0299987792969,36.0675010681152,64996800,34.6899719238281
2020-11-23,36.4550018310547,36.935001373291,35.189998626709,36.0750007629395,89530400,34.6971855163574
2020-11-24,36.4550018310547,37.7574996948242,35.7675018310547,37.5499992370605,78007600,36.1158409118652
2020-11-25,37.9300003051758,38.502498626709,37.6124992370605,38.2574996948242,64338800,36.796329498291
2020-11-27,39.0099983215332,39.7675018310547,38.8824996948242,39.3025016784668,46463600,37.8014144897461
2020-11-30,39.4300003051758,39.6949996948242,37.6450004577637,39.5050010681152,92311200,37.9961776733398
2020-12-01,40.4474983215332,41.7374992370605,40.0250015258789,41.0574989318848,84994800,39.4893836975098
2020-12-02,40.5525016784668,41.3600006103516,39.7949981689453,41.2224998474121,73064800,39.6480865478516
2020-12-03,41.3224983215332,42.0475006103516,41.0875015258789,41.3899993896484,78730800,39.8091888427734
2020-12-04,41.4000015258789,41.9599990844727,41.127498626709,41.8974990844727,63544000,40.2973098754883
2020-12-07,41.9749984741211,42.7550010681152,41.9000015258789,42.6074981689453,62014000,40.9801826477051
2020-12-08,42.4124984741211,43.1699981689453,41.6525001525879,42.997501373291,66962800,41.355297088623
2020-12-09,42.9599990844727,43.064998626709,39.6549987792969,40.1175003051758,122439200,38.5852928161621
2020-12-10,39.2599983215332,41.0675010681152,38.814998626709,40.6100006103516,86673200,39.0589752197266
2020-12-11,39.9124984741211,40.3824996948242,38.9749984741211,40.3250007629395,84909600,38.7848625183105
2020-12-14,40.8074989318848,42.0125007629395,40.7924995422363,41.185001373291,73342400,39.6120223999023
2020-12-15,42.1450004577637,42.502498626709,41.2299995422363,42.4650001525879,78708800,40.843132019043
2020-12-16,42.6925010681152,43.5625,42.2449989318848,43.1775016784668,68795200,41.5284194946289
2020-12-17,43.9124984741211,44.1699981689453,43.3974990844727,44.0625,69637600,42.3796157836914
2020-12-18,44.3899993896484,44.4775009155273,42.6324996948242,43.5825004577637,84378000,41.9179458618164
2020-12-21,42.3925018310547,43.6549987792969,41.1699981689453,43.4199981689453,101798400,41.7616539001465
2020-12-22,43.8250007629395,44.1775016784668,42.5449981689453,43.7625007629395,80165200,42.0910797119141
2020-12-23,43.7599983215332,43.939998626709,43.0449981689453,43.1025009155273,59717200,41.4562797546387
2020-12-24,43.2275009155273,43.8600006103516,43.1800003051758,43.6624984741211,38532800,41.9948921203613
2020-12-28,44.7900009155273,45.189998626709,44.0074996948242,44.9724998474121,58526400,43.2548599243164
2020-12-29,45.5875015258789,45.8499984741211,44.7024993896484,45.1049995422363,60571200,43.3822975158691
2020-12-30,45.6124992370605,45.75,44.8175010681152,45.0974998474121,52403600,43.3750839233398
2020-12-31,45.0675010681152,45.6199989318848,44.5825004577637,45.4500007629395,53354000,43.7141265869141
2021-01-04,46.0200004577637,46.0974998474121,41.7075004577637,43.4625015258789,98736000,41.8025283813477
2021-01-05,43.0699996948242,44.6399993896484,43.0699996948242,44.5525016784668,59356400,42.8509063720703
2021-01-06,42.4749984741211,44.5849990844727,42.0550003051758,42.7099990844727,105365200,41.0787734985352
2021-01-07,43.8424987792969,46.1624984741211,43.8375015258789,45.7949981689453,61847600,44.0459442138672
2021-01-08,46.8274993896484,47.7200012207031,45.8499984741211,47.5699996948242,76407600,45.7531509399414
2021-01-11,46.2024993896484,46.7350006103516,45.2024993896484,45.4674987792969,70162800,43.7309608459473
2021-01-12,45.5299987792969,46.002498626709,44.0999984741211,45.2700004577637,73015600,43.5410003662109
2021-01-13,45.3925018310547,46.5475006103516,45.125,46.1500015258789,54375200,44.3873901367188
2021-01-14,46.375,46.8349990844727,45.2400016784668,45.4474983215332,59118000,43.7117233276367
2021-01-15,45.3525009155273,45.7825012207031,43.7700004577637,44.3424987792969,70846000,42.6489219665527
2021-01-19,45.3624992370605,46.5175018310547,44.9000015258789,46.2649993896484,60483600,44.4979934692383
2021-01-20,47.9275016784668,49.9425010681152,47.7649993896484,49.4900016784668,60868000,47.5998268127441
2021-01-21,50.125,51.0699996948242,49.5,50.7200012207031,46084200,48.7828407287598
2021-01-22,50.2050018310547,50.7599983215332,49.939998626709,50.2599983215332,40939400,48.3404121398926
2021-01-25,51.8800010681152,52.5349998474121,48.4000015258789,51.6549987792969,76585200,49.6821403503418
2021-01-26,51.8600006103516,52.2900009155273,51.0900001525879,51.7099990844727,45484400,49.735034942627
2021-01-27,50.6300010681152,50.6500015258789,46.5,47.5400009155273,94450400,45.7243041992188
2021-01-28,47.9449996948242,50.5,47.6749992370605,48.2400016784668,45010800,46.3975639343262
2021-01-29,47.4500007629395,47.9599990844727,44.375,45.2350006103516,92139200,43.5073356628418
2021-02-01,46.7750015258789,49.0149993896484,45.8699989318848,48.560001373291,52829800,46.7053451538086
2021-02-02,49.9449996948242,51.4799995422363,49.8800010681152,50.9099998474121,46373200,48.9655876159668
2021-02-03,51.9650001525879,52.1150016784668,50.3250007629395,50.3250007629395,47586000,48.4029350280762
2021-02-04,51.0200004577637,52.1500015258789,50.375,52.1049995422363,36404400,50.1149520874023
2021-02-05,52.5999984741211,53.1450004577637,51.7849998474121,52.6500015258789,43307600,50.6391334533691
