"Date","XLV.Open","XLV.High","XLV.Low","XLV.Close","XLV.Volume","XLV.Adjusted"
2020-02-13,103.959999084473,104.279998779297,103.639999389648,103.849998474121,4778500,93.8606567382812
2020-02-14,103.959999084473,104,103.419998168945,103.930000305176,5114200,93.9329528808594
2020-02-18,103.930000305176,104.059997558594,103.220001220703,103.559997558594,8409300,93.5985412597656
2020-02-19,103.830001831055,104.190002441406,103.730003356934,104.040000915527,6427900,94.0323791503906
2020-02-20,103.800003051758,103.900001525879,102.430000305176,103.370002746582,8080900,93.4268341064453
2020-02-21,102.970001220703,103.529998779297,102.610000610352,103.430000305176,6510800,93.4810485839844
2020-02-24,100.930000305176,101.610000610352,99.6900024414062,100.169998168945,16284500,90.5346298217773
2020-02-25,100.529998779297,100.75,96.7900009155273,97.129997253418,20301600,87.7870330810547
2020-02-26,97.6699981689453,98.8199996948242,96.9100036621094,97.120002746582,13721600,87.7780075073242
2020-02-27,96.0699996948242,97.3399963378906,93.8000030517578,93.8199996948242,22047900,84.7954483032227
2020-02-28,91.3499984741211,92.6600036621094,89.9800033569336,92.6100006103516,27750600,83.7018356323242
2020-03-02,92.6399993896484,97.0999984741211,92.3199996948242,96.9499969482422,22359400,87.6243362426758
2020-03-03,97.1900024414062,98.8899993896484,93.2699966430664,94.5400009155273,33385500,85.4461822509766
2020-03-04,97.379997253418,100.150001525879,97.1800003051758,99.9899978637695,26418700,90.3719482421875
2020-03-05,97.8499984741211,99.1900024414062,96.5599975585938,97.6699981689453,17873000,88.2751083374023
2020-03-06,94.9899978637695,97.5,94.5999984741211,97.1500015258789,17917700,87.8051223754883
2020-03-09,91.3899993896484,94.2799987792969,90.0100021362305,92.0999984741211,21968500,83.2408905029297
2020-03-10,94.7600021362305,95.4199981689453,90.9400024414062,95.2600021362305,26473200,86.0969314575195
2020-03-11,93.0100021362305,93.6699981689453,90.4499969482422,91.620002746582,23217900,82.8070755004883
2020-03-12,86.0100021362305,89.7300033569336,82.9000015258789,84.7799987792969,20652200,76.625
2020-03-13,88.7200012207031,90.9000015258789,84.1600036621094,90.6600036621094,29162800,81.9393844604492
2020-03-16,82.5199966430664,87.0500030517578,80.6699981689453,81.7200012207031,21474800,73.8593292236328
2020-03-17,83.4100036621094,87.5500030517578,82.3499984741211,86.8499984741211,27899700,78.4958801269531
2020-03-18,82.4000015258789,85.3000030517578,79.9199981689453,83.9700012207031,28931000,75.8929138183594
2020-03-19,83.0299987792969,84.2600021362305,81.3300018310547,82.25,27121100,74.3383483886719
2020-03-20,82.9599990844727,83.8099975585938,78.6399993896484,79.0899963378906,22004900,71.4823226928711
2020-03-23,78.1999969482422,78.3099975585938,73.5400009155273,74.620002746582,33633000,67.7696304321289
2020-03-24,78.1500015258789,80.5299987792969,77.5699996948242,80.370002746582,16775800,72.9917602539062
2020-03-25,79.8399963378906,84.0899963378906,78.870002746582,81.4400024414062,16851800,73.963508605957
2020-03-26,82.1699981689453,87.3099975585938,82.0100021362305,86.8499984741211,18822500,78.8768615722656
2020-03-27,84.3399963378906,87.2300033569336,84.2799987792969,84.9899978637695,13043200,77.1876068115234
2020-03-30,86.5199966430664,89.1399993896484,86.5100021362305,88.9700012207031,13766700,80.8022308349609
2020-03-31,89.0500030517578,89.5299987792969,87.6399993896484,88.5800018310547,13584900,80.4480361938477
2020-04-01,85.620002746582,86.3899993896484,84.3899993896484,85.2099990844727,15255200,77.3874130249023
2020-04-02,84.7799987792969,87.7699966430664,83.9300003051758,87.5699996948242,13588000,79.5307540893555
2020-04-03,87.2900009155273,88.120002746582,85.8000030517578,86.7799987792969,12934200,78.8132705688477
2020-04-06,89.5400009155273,91.8499984741211,89.1399993896484,91.3300018310547,13472900,82.9455947875977
2020-04-07,93.6500015258789,93.8199996948242,90.4899978637695,90.5800018310547,16699200,82.264404296875
2020-04-08,91.3600006103516,94.8600006103516,90.2200012207031,94.3099975585938,32624300,85.651985168457
2020-04-09,95.1699981689453,95.3499984741211,93.9700012207031,94.8300018310547,12982500,86.1242599487305
2020-04-13,94.4899978637695,94.8199996948242,92.6600036621094,94,9606600,85.3704452514648
2020-04-14,95.8399963378906,97.4700012207031,95.5199966430664,97.120002746582,12830800,88.2040328979492
2020-04-15,95.8300018310547,97.1900024414062,95.2900009155273,96.620002746582,11019000,87.7499465942383
2020-04-16,97.3399963378906,98.9800033569336,97.0299987792969,98.7300033569336,11331600,89.6662445068359
2020-04-17,101.129997253418,101.129997253418,99.3899993896484,100.779998779297,11504400,91.5280227661133
2020-04-20,99.8199996948242,101.410003662109,99.7099990844727,99.9800033569336,10558100,90.8014602661133
2020-04-21,98.2699966430664,98.8300018310547,96.620002746582,96.9400024414062,9291400,88.0405578613281
2020-04-22,98.3499984741211,99.0299987792969,97.7399978637695,98.4199981689453,11994100,89.3846893310547
2020-04-23,98.9400024414062,100.48999786377,98.7399978637695,98.9599990844727,16013300,89.8751068115234
2020-04-24,99.5599975585938,100.48999786377,98.9400024414062,100.290000915527,7853300,91.0830154418945
2020-04-27,100.98999786377,102.01000213623,100.830001831055,101.580001831055,8022100,92.2545776367188
2020-04-28,102.26000213623,102.26000213623,99.4100036621094,99.5299987792969,11517500,90.3927841186523
2020-04-29,101.059997558594,101.059997558594,99.5400009155273,100.190002441406,9939900,90.9921875
2020-04-30,99.7600021362305,100.379997253418,99.2099990844727,99.7300033569336,12768900,90.5744247436523
2020-05-01,98.5899963378906,98.7699966430664,96.9499969482422,97.8300018310547,10102000,88.8488540649414
2020-05-04,97.5299987792969,98,96.8899993896484,97.7799987792969,8991300,88.8034591674805
2020-05-05,98.6399993896484,100.620002746582,98.3899993896484,99.9000015258789,11498300,90.7288360595703
2020-05-06,100.419998168945,100.48999786377,98.8600006103516,98.9100036621094,9493200,89.8296966552734
2020-05-07,99.9199981689453,99.9300003051758,98.7799987792969,98.9000015258789,9453900,89.8206176757812
2020-05-08,99.9599990844727,100,99.1100006103516,99.4100036621094,10374500,90.2838134765625
2020-05-11,99,101.379997253418,99,101.120002746582,15115100,91.8368148803711
2020-05-12,101.709999084473,101.800003051758,99.5699996948242,99.5800018310547,18471000,90.4382095336914
2020-05-13,99.4499969482422,100.220001220703,97.7099990844727,98.5,12667200,89.4573440551758
2020-05-14,97.5899963378906,99.629997253418,97.5699996948242,99.5800018310547,12021400,90.4382095336914
2020-05-15,99.3000030517578,100.51000213623,99.0699996948242,100.419998168945,15170200,91.2010650634766
2020-05-18,102.300003051758,102.769996643066,101.190002441406,101.25,10557300,91.9548721313477
2020-05-19,100.930000305176,101.449996948242,100.019996643066,100.029998779297,10561400,90.8469009399414
2020-05-20,100.790000915527,101.169998168945,99.9199981689453,100.150001525879,10058000,90.9558639526367
2020-05-21,99.870002746582,99.9300003051758,98.8300018310547,99.4100036621094,12259500,90.2838134765625
2020-05-22,99.4199981689453,99.6999969482422,98.9000015258789,99.620002746582,10233200,90.4745178222656
2020-05-26,101.190002441406,101.279998779297,99.2799987792969,99.4400024414062,10828800,90.3110427856445
2020-05-27,99.5800018310547,100.470001220703,98.0699996948242,100.470001220703,15551900,91.2464981079102
2020-05-28,101.290000915527,102.800003051758,101.26000213623,101.779998779297,11707700,92.4362182617188
2020-05-29,102.220001220703,103.230003356934,100.690002441406,103.01000213623,19055300,93.5533218383789
2020-06-01,102.360000610352,102.480003356934,101.349998474121,101.98999786377,8436200,92.6269378662109
2020-06-02,102.029998779297,102.629997253418,101.419998168945,102.580001831055,13162300,93.1627807617188
2020-06-03,102.879997253418,102.980003356934,101.949996948242,102.379997253418,10020900,92.9811325073242
2020-06-04,101.76000213623,102.470001220703,100.919998168945,101.569999694824,10848300,92.245491027832
2020-06-05,102.209999084473,104.040000915527,101.680000305176,103.209999084473,14579500,93.7349395751953
2020-06-08,102.800003051758,103.959999084473,102.550003051758,103.919998168945,8191300,94.3797607421875
2020-06-09,103.709999084473,104.220001220703,102.720001220703,102.839996337891,10371100,93.3989181518555
2020-06-10,103.180000305176,103.519996643066,102.230003356934,102.680000305176,10519700,93.2536163330078
2020-06-11,101.790000915527,101.980003356934,96.629997253418,96.9700012207031,39561900,88.0678024291992
2020-06-12,99,99.3199996948242,95.9199981689453,97.5999984741211,19397200,88.6399612426758
2020-06-15,96.1399993896484,98.379997253418,95.4199981689453,97.8199996948242,14521800,88.8397827148438
2020-06-16,100.120002746582,100.870002746582,98.5800018310547,100.230003356934,13272800,91.0285263061523
2020-06-17,100.730003356934,100.910003662109,99.7799987792969,100.129997253418,9086200,90.9376983642578
2020-06-18,99.5599975585938,100.019996643066,99.1600036621094,99.7900009155273,7115200,90.62890625
2020-06-19,100.930000305176,101.339996337891,99.7099990844727,100.75,12177000,91.5007781982422
2020-06-22,99.9100036621094,100.080001831055,98.9100036621094,99.9400024414062,6889200,91.1496505737305
2020-06-23,100.629997253418,101.230003356934,100.180000305176,100.370002746582,5369900,91.5418395996094
2020-06-24,99.620002746582,99.8199996948242,97.0400009155273,97.75,15739700,89.1522750854492
2020-06-25,97.6600036621094,98.8300018310547,96.8399963378906,98.7099990844727,10506300,90.02783203125
2020-06-26,98.5299987792969,98.7799987792969,97.0400009155273,97.5100021362305,16631400,88.9333877563477
2020-06-29,98.2799987792969,98.5699996948242,97.5199966430664,98.3899993896484,7490200,89.7359924316406
2020-06-30,98.4199981689453,100.599998474121,98.129997253418,100.069999694824,9183000,91.2682037353516
2020-07-01,100.540000915527,101.26000213623,99.9100036621094,100.839996337891,10932800,91.9704742431641
2020-07-02,101.730003356934,102.180000305176,101.379997253418,101.599998474121,6502400,92.6636352539062
2020-07-06,102.769996643066,103.220001220703,102.139999389648,102.629997253418,6374400,93.6030120849609
2020-07-07,101.879997253418,102.970001220703,101.599998474121,101.73999786377,5913200,92.7913284301758
2020-07-08,102.089996337891,102.400001525879,101.069999694824,101.75,5624900,92.8004531860352
2020-07-09,101.639999389648,102.019996643066,99.6800003051758,100.949996948242,10521700,92.0708084106445
2020-07-10,101.029998779297,101.129997253418,99.9700012207031,100.709999084473,10502700,91.851921081543
2020-07-13,101.290000915527,103.150001525879,101.019996643066,101.279998779297,10167200,92.3717803955078
2020-07-14,101.040000915527,103.459999084473,100.849998474121,103.290000915527,10889900,94.2049713134766
2020-07-15,104.050003051758,104.930000305176,103.830001831055,104.629997253418,9606900,95.427116394043
2020-07-16,104.529998779297,104.540000915527,103.720001220703,104.459999084473,6412200,95.2720718383789
2020-07-17,105.01000213623,106.25,104.860000610352,105.889999389648,7548600,96.576301574707
2020-07-20,106.129997253418,106.48999786377,105.519996643066,105.870002746582,6776300,96.5580673217773
2020-07-21,106.230003356934,106.629997253418,105.580001831055,105.800003051758,7458600,96.4942169189453
2020-07-22,106.279998779297,106.930000305176,105.730003356934,106.75,5648400,97.3606567382812
2020-07-23,107.089996337891,107.529998779297,105.919998168945,106.269996643066,6970100,96.9228897094727
2020-07-24,106.099998474121,106.160003662109,104.430000305176,105.099998474121,6241000,95.8557891845703
2020-07-27,105.059997558594,106.160003662109,104.730003356934,105.889999389648,5934200,96.576301574707
2020-07-28,105.940002441406,106.470001220703,105.569999694824,105.769996643066,6239400,96.4668579101562
2020-07-29,106.01000213623,107.309997558594,105.940002441406,106.879997253418,5449800,97.4792175292969
2020-07-30,105.849998474121,106.319999694824,105,106.139999389648,5349200,96.8043212890625
2020-07-31,105.809997558594,106.099998474121,104.150001525879,105.529998779297,6920400,96.2479858398438
2020-08-03,106.190002441406,106.970001220703,106,106.620002746582,8811800,97.2420959472656
2020-08-04,106.379997253418,106.629997253418,105.48999786377,106.150001525879,6092900,96.8134384155273
2020-08-05,106.730003356934,106.830001831055,106.370002746582,106.639999389648,4406600,97.2603454589844
2020-08-06,106.51000213623,106.959999084473,105.300003051758,106.069999694824,5369700,96.740478515625
2020-08-07,105.959999084473,106.430000305176,105.660003662109,106.410003662109,4274000,97.0505752563477
2020-08-10,106.430000305176,106.519996643066,105.769996643066,106.050003051758,4640200,96.7222213745117
2020-08-11,106.639999389648,106.73999786377,105.129997253418,105.379997253418,8115900,96.1111526489258
2020-08-12,105.949996948242,107.48999786377,105.910003662109,107.150001525879,8205500,97.7254867553711
2020-08-13,107.019996643066,107.120002746582,106.290000915527,107.01000213623,5323300,97.5977935791016
2020-08-14,106.809997558594,107.279998779297,106.389999389648,106.800003051758,3826200,97.4062728881836
2020-08-17,106.98999786377,107.839996337891,106.940002441406,107.430000305176,4610200,97.9808578491211
2020-08-18,107.650001525879,107.830001831055,106.839996337891,107.400001525879,4220500,97.9534759521484
2020-08-19,107.5,107.800003051758,106.819999694824,107.050003051758,6308100,97.6342620849609
2020-08-20,106.580001831055,106.949996948242,106.430000305176,106.709999084473,4938300,97.3241653442383
2020-08-21,106.540000915527,106.959999084473,105.98999786377,106.819999694824,6466700,97.4244918823242
2020-08-24,107.330001831055,107.370002746582,105.680000305176,106.330001831055,6363200,96.9775924682617
2020-08-25,106.870002746582,107.089996337891,106.459999084473,107.050003051758,5096500,97.6342620849609
2020-08-26,106.830001831055,107.040000915527,105.769996643066,106.919998168945,6995300,97.5157165527344
2020-08-27,107.099998474121,108.26000213623,106.339996337891,107.76000213623,7775200,98.2818298339844
2020-08-28,108.059997558594,108.059997558594,107.199996948242,108,5159600,98.5007247924805
2020-08-31,107.769996643066,108.779998779297,107.680000305176,108.26000213623,6721100,98.7378463745117
2020-09-01,108.120002746582,108.290000915527,106.639999389648,107.290000915527,10999300,97.8531646728516
2020-09-02,107.389999389648,109.730003356934,106.940002441406,109.440002441406,8495800,99.8140716552734
2020-09-03,109.580001831055,109.73999786377,105.699996948242,106.459999084473,13337300,97.0961685180664
2020-09-04,106.830001831055,107.019996643066,104.410003662109,105.699996948242,14715500,96.4030303955078
2020-09-08,105.529998779297,105.569999694824,103.669998168945,103.959999084473,9660200,94.816047668457
2020-09-09,104.73999786377,106.669998168945,104.720001220703,105.800003051758,8200800,96.4942169189453
2020-09-10,106.099998474121,106.099998474121,103.900001525879,104.180000305176,9186200,95.0167007446289
2020-09-11,104.669998168945,105.089996337891,103.790000915527,104.589996337891,8764300,95.3906631469727
2020-09-14,105.440002441406,106.660003662109,105.230003356934,106.089996337891,5846900,96.7587203979492
2020-09-15,106.639999389648,107.080001831055,105.959999084473,106.230003356934,5580500,96.8863983154297
2020-09-16,106.800003051758,107.01000213623,105.930000305176,106.050003051758,7193300,96.7222213745117
2020-09-17,105.069999694824,106.059997558594,104.730003356934,105.699996948242,7597300,96.4030303955078
2020-09-18,105.830001831055,106.220001220703,104.559997558594,105.540000915527,8649300,96.257080078125
2020-09-21,103.720001220703,103.720001220703,101.73999786377,103.180000305176,8783000,94.478874206543
2020-09-22,103.01000213623,103.279998779297,102.029998779297,102.959999084473,7833300,94.2774047851562
2020-09-23,103.389999389648,103.430000305176,101.800003051758,101.900001525879,7681900,93.3068084716797
2020-09-24,101.540000915527,101.900001525879,100.769996643066,101.389999389648,8434600,92.8398056030273
2020-09-25,101.040000915527,103.300003051758,100.930000305176,103.019996643066,6769000,94.3323440551758
2020-09-28,104.01000213623,104.76000213623,103.75,103.949996948242,6511100,95.1839141845703
2020-09-29,104.129997253418,104.660003662109,103.410003662109,103.819999694824,5402700,95.0648956298828
2020-09-30,104.139999389648,106.330001831055,104.120002746582,105.480003356934,7565500,96.5849151611328
2020-10-01,105.970001220703,106.400001525879,104.669998168945,105.120002746582,9113200,96.255256652832
2020-10-02,104.120002746582,105.209999084473,103.709999084473,104.160003662109,8628700,95.3762054443359
2020-10-05,104.910003662109,106.410003662109,104.879997253418,106.300003051758,6661200,97.3357467651367
2020-10-06,106.599998474121,106.660003662109,104.790000915527,104.889999389648,7747200,96.0446548461914
2020-10-07,105.629997253418,107.199996948242,105.610000610352,106.870002746582,7873100,97.8576889038086
2020-10-08,107.48999786377,107.73999786377,107.160003662109,107.389999389648,5942700,98.3338317871094
2020-10-09,107.98999786377,108.680000305176,107.709999084473,108.360000610352,5636300,99.2220001220703
2020-10-12,108.849998474121,109.529998779297,108.48999786377,109.099998474121,5065000,99.8996200561523
2020-10-13,108.449996948242,109.019996643066,107.98999786377,108.269996643066,6773600,99.1396026611328
2020-10-14,108.230003356934,108.680000305176,107.300003051758,107.639999389648,5999900,98.5627365112305
2020-10-15,106.309997558594,107.059997558594,106.129997253418,106.860000610352,6197700,97.8485412597656
2020-10-16,107.209999084473,108.720001220703,107.169998168945,107.919998168945,7462100,98.8191375732422
2020-10-19,108.199996948242,108.529998779297,105.849998474121,106.209999084473,8308500,97.2533187866211
2020-10-20,106.589996337891,107.230003356934,106.169998168945,106.349998474121,7421100,97.3815383911133
2020-10-21,106.339996337891,106.639999389648,105.569999694824,105.819999694824,5474300,96.8962554931641
2020-10-22,105.970001220703,107.610000610352,105.959999084473,107.419998168945,6127100,98.3613052368164
2020-10-23,107.959999084473,108.599998474121,107.209999084473,107.819999694824,5697900,98.7275772094727
2020-10-26,106.949996948242,107.080001831055,105.599998474121,106.620002746582,8135500,97.628776550293
2020-10-27,106.230003356934,106.76000213623,105.830001831055,105.889999389648,6893100,96.9603271484375
2020-10-28,104.139999389648,104.769996643066,102.400001525879,102.529998779297,11431700,93.8836822509766
2020-10-29,102.459999084473,102.910003662109,101.059997558594,101.690002441406,15974200,93.1145095825195
2020-10-30,101.559997558594,102.160003662109,100.309997558594,101.660003662109,10741700,93.0870513916016
2020-11-02,103.160003662109,103.730003356934,102.410003662109,103.48999786377,10287300,94.7627258300781
2020-11-03,104.76000213623,106.139999389648,104.680000305176,105,9812900,96.145378112793
2020-11-04,107.98999786377,111.419998168945,107.779998779297,109.660003662109,25531500,100.412399291992
2020-11-05,111.169998168945,111.25,109.680000305176,109.879997253418,12864800,100.613838195801
2020-11-06,110,110.669998168945,109.209999084473,109.919998168945,12311200,100.650489807129
2020-11-09,113.919998168945,114.410003662109,110.809997558594,110.949996948242,20443000,101.593605041504
2020-11-10,111.459999084473,111.669998168945,110.069999694824,111.269996643066,12526500,101.886642456055
2020-11-11,112.160003662109,112.160003662109,110.589996337891,111.129997253418,9935400,101.758445739746
2020-11-12,110.919998168945,111.360000610352,109.980003356934,110.720001220703,7856300,101.382995605469
2020-11-13,111.269996643066,112.550003051758,111.069999694824,112.120002746582,6576100,102.66495513916
2020-11-16,113.01000213623,113.190002441406,111.370002746582,111.930000305176,7586000,102.49097442627
2020-11-17,111.360000610352,111.610000610352,110.669998168945,111.199996948242,8898100,101.822540283203
2020-11-18,111.440002441406,111.480003356934,109.099998474121,109.129997253418,9849900,99.9270935058594
2020-11-19,109.129997253418,109.220001220703,108.23999786377,109.050003051758,10410900,99.8538436889648
2020-11-20,108.800003051758,109.309997558594,108.419998168945,108.800003051758,7674500,99.6249389648438
2020-11-23,109.339996337891,109.400001525879,107.839996337891,108.519996643066,7747700,99.3685531616211
2020-11-24,109.050003051758,109.580001831055,108.470001220703,108.839996337891,9615900,99.6615600585938
2020-11-25,108.970001220703,109.050003051758,107.98999786377,108.440002441406,11671800,99.2952880859375
2020-11-27,108.879997253418,109.519996643066,108.529998779297,109.440002441406,4443900,100.210960388184
2020-11-30,109.480003356934,109.839996337891,108.900001525879,109.73999786377,12723400,100.485656738281
2020-12-01,110.800003051758,111.870002746582,110.470001220703,110.660003662109,12682400,101.328079223633
2020-12-02,110.73999786377,111.680000305176,110.669998168945,111.48999786377,8552400,102.088066101074
2020-12-03,111.449996948242,111.790000915527,110.870002746582,111.349998474121,9795700,101.95987701416
2020-12-04,111.389999389648,112.559997558594,111.25,112.540000915527,7859600,103.049537658691
2020-12-07,112.419998168945,112.519996643066,111.440002441406,111.849998474121,5803200,102.41771697998
2020-12-08,111.580001831055,112.790000915527,111.540000915527,112.699996948242,7953200,103.19603729248
2020-12-09,113.150001525879,113.160003662109,111.809997558594,112.309997558594,7386400,102.838920593262
2020-12-10,112.290000915527,112.73999786377,111.889999389648,112.120002746582,5411000,102.66495513916
2020-12-11,111.660003662109,111.930000305176,110.910003662109,111.680000305176,5222400,102.262046813965
2020-12-14,112.529998779297,113.089996337891,110.769996643066,110.839996337891,8469300,101.492904663086
2020-12-15,111.610000610352,112.279998779297,111.019996643066,112.040000915527,5007500,102.591697692871
2020-12-16,111.940002441406,112.339996337891,111.230003356934,111.709999084473,5355400,102.289520263672
2020-12-17,111.889999389648,112.980003356934,111.879997253418,112.910003662109,4263700,103.388336181641
2020-12-18,113.019996643066,113.269996643066,111.790000915527,113,7876700,103.470733642578
2020-12-21,110.870002746582,111.51000213623,109.370002746582,111.410003662109,6129600,102.435440063477
2020-12-22,111.209999084473,111.470001220703,110.440002441406,111.069999694824,13104100,102.122840881348
2020-12-23,111.459999084473,111.970001220703,111.069999694824,111.150001525879,3920700,102.196403503418
2020-12-24,111.199996948242,111.680000305176,111.050003051758,111.470001220703,1674700,102.490615844727
2020-12-28,112.050003051758,112.300003051758,111.449996948242,111.75,4390100,102.748046875
2020-12-29,112.269996643066,112.790000915527,111.900001525879,112.279998779297,5053300,103.235366821289
2020-12-30,112.51000213623,112.889999389648,112.139999389648,112.26000213623,3563700,103.216987609863
2020-12-31,112.269996643066,113.620002746582,111.900001525879,113.440002441406,5581200,104.301910400391
2021-01-04,113.879997253418,113.900001525879,111.110000610352,112.949996948242,12911800,103.85139465332
2021-01-05,112.75,114.160003662109,112.269996643066,113.769996643066,11081900,104.605346679688
2021-01-06,112.180000305176,115.629997253418,112.180000305176,115.330001831055,17833700,106.039672851562
2021-01-07,115.480003356934,117,115.300003051758,116.830001831055,12407100,107.418838500977
2021-01-08,117.040000915527,117.910003662109,116.279998779297,117.389999389648,9350600,107.933731079102
2021-01-11,117.419998168945,118.129997253418,117.269996643066,117.940002441406,6428200,108.439414978027
2021-01-12,117.709999084473,117.839996337891,116.129997253418,116.660003662109,9225500,107.26252746582
2021-01-13,116.599998474121,117.379997253418,116.169998168945,116.980003356934,5259600,107.556770324707
2021-01-14,117.169998168945,117.610000610352,116.470001220703,116.610000610352,5792300,107.21656036377
2021-01-15,116.290000915527,117.23999786377,115.830001831055,116.970001220703,10335200,107.547561645508
2021-01-19,117.900001525879,118.230003356934,117.230003356934,117.849998474121,6194500,108.356689453125
2021-01-20,118.050003051758,118.690002441406,117.339996337891,118.5,6872000,108.954322814941
2021-01-21,118.349998474121,118.470001220703,117.540000915527,117.940002441406,5796200,108.439414978027
2021-01-22,117.589996337891,118.25,117.440002441406,117.589996337891,4796400,108.117614746094
2021-01-25,117.660003662109,118.430000305176,117.419998168945,118.360000610352,6962000,108.825576782227
2021-01-26,118.699996948242,118.98999786377,117.860000610352,117.919998168945,5504000,108.421043395996
2021-01-27,116.620002746582,116.620002746582,114.050003051758,114.339996337891,13096900,105.129432678223
2021-01-28,115.309997558594,117.470001220703,115.089996337891,116.01000213623,12626100,106.664886474609
2021-01-29,115.839996337891,116.660003662109,114.099998474121,115.029998779297,10462400,105.763862609863
2021-02-01,115.970001220703,116.349998474121,115.290000915527,115.470001220703,10105300,106.168395996094
2021-02-02,116.379997253418,116.949996948242,115.769996643066,115.800003051758,11515700,106.471809387207
2021-02-03,115.800003051758,115.860000610352,114.620002746582,114.980003356934,11280300,105.717895507812
2021-02-04,114.980003356934,115.930000305176,114.730003356934,115.459999084473,8451500,106.159202575684
2021-02-05,116.25,116.430000305176,115.389999389648,115.669998168945,5557000,106.352294921875
2021-02-08,116.080001831055,116.23999786377,115.470001220703,115.809997558594,6956700,106.481010437012
2021-02-09,115.800003051758,116.089996337891,115.690002441406,115.980003356934,4730300,106.637329101562
2021-02-10,116.819999694824,116.849998474121,115.779998779297,116.190002441406,5406400,106.830390930176
2021-02-11,116.599998474121,116.699996948242,115.860000610352,116.410003662109,4684000,107.032684326172
2021-02-12,116.180000305176,117.410003662109,116.029998779297,117.279998779297,6345300,107.832588195801
2021-02-16,117.430000305176,117.540000915527,115.73999786377,116.120002746582,9531900,106.766036987305
2021-02-17,115.73999786377,116.599998474121,115.610000610352,116.540000915527,5022200,107.152191162109
2021-02-18,115.970001220703,116.279998779297,115.330001831055,115.809997558594,7756600,106.481010437012
2021-02-19,115.900001525879,115.98999786377,114.309997558594,114.410003662109,9390800,105.193794250488
2021-02-22,113.860000610352,114.48999786377,113.120002746582,114.139999389648,7213300,104.945526123047
2021-02-23,114.059997558594,114.76000213623,113.419998168945,113.949996948242,8731500,104.770835876465
2021-02-24,114.080001831055,115.360000610352,113.720001220703,114.73999786377,9842000,105.497215270996
2021-02-25,114.580001831055,115.040000915527,113.01000213623,113.589996337891,14494800,104.439826965332
2021-02-26,113.98999786377,113.98999786377,112.319999694824,112.610000610352,14687000,103.538787841797
2021-03-01,113.529998779297,114.610000610352,113.5,114.080001831055,7361800,104.89038848877
2021-03-02,114.319999694824,114.589996337891,113.639999389648,113.75,8456100,104.586944580078
2021-03-03,113.330001831055,113.449996948242,112.050003051758,112.309997558594,14946600,103.262954711914
2021-03-04,112.059997558594,112.800003051758,109.930000305176,110.800003051758,23441700,101.874588012695
2021-03-05,111.449996948242,113.379997253418,110.550003051758,113.019996643066,15645200,103.915756225586
