asset,ds,prev_close,y_real,y_pred,yhat_lower,yhat_upper,in_ci,delta_pred_rel,delta_real_rel,direccion_pred,direccion_real,rsi,macd,cci,semaforo,score,position,strat_ret,fee,equity
TSLG,2025-05-22,6.96999979019165,7.23000001907349,7.011456429288932,6.95959875089173,7.095494487526345,False,0.005947868055264606,0.0373027599294505,sube,sube,63.472117755051386,0.14656161263308665,76.47801508091577,verde,0.8,long,0.037302759929450424,0.0,1037.3027599294505
TSLG,2025-05-23,7.23000001907349,7.15999984741211,7.259729550159015,7.201021420098986,7.340572750641513,False,0.004111968327399152,-0.009681904768563196,sube,baja,62.49542685044095,0.10457620702441583,64.71923956529479,verde,0.8,long,-0.009681904768563232,0.0,1027.2596933916457
TSLG,2025-05-27,7.15999984741211,8.14000034332275,7.244451201051145,7.202369358147515,7.346991461666273,False,0.011794882044523905,0.1368715805580427,sube,sube,69.55795051365142,0.13022023634844737,114.71355087078123,verde,0.8,long,0.13687158055804272,0.0,1167.8623512697307
TSLG,2025-05-28,8.14000034332275,7.8600001335144,8.136860486259156,8.035350815561825,8.178414226418992,False,-0.0003857318097252843,-0.03439805872220078,se mantiene,baja,65.74836778196894,0.11620168318942514,88.28570776961588,amarillo,0.6,flat,0.0,0.0,1167.8623512697307
TSLG,2025-05-29,7.8600001335144,7.94000005722046,7.897813298689962,7.806655731896146,7.944319828697976,True,0.004810835182346847,0.010178107168846838,sube,sube,66.31600405256489,0.10076778779685669,86.04080280089384,verde,0.8,long,0.010178107168846928,0.0,1179.7489794394155
TSLG,2025-05-30,7.94000005722046,7.38000011444092,7.983782074896172,7.892249070887814,8.032453757782356,False,0.0055141079798730445,-0.07052895953952652,sube,baja,58.9511485559949,0.04418288711747431,46.546247689762765,verde,1.0,long,-0.07052895953952654,0.0,1096.5425114017353
TSLG,2025-06-02,7.38000011444092,7.23000001907349,7.540249654456825,7.486172195028707,7.634066765063646,False,0.021714029475736002,-0.020325215859267408,sube,baja,57.12123038317127,-0.009163861762081393,32.48509043160885,verde,0.8,long,-0.020325215859267387,0.0,1074.2550481586318
TSLG,2025-06-03,7.23000001907349,7.30999994277954,7.336699122153518,7.24825977434669,7.4591111962231444,True,0.014757828879466755,0.011064996334025193,sube,sube,57.87231643994857,-0.042985524909441075,34.491627746572796,verde,0.8,long,0.011064996334025246,0.0,1086.141676328315
TSLG,2025-06-04,7.30999994277954,6.78000020980835,7.337359982774145,7.241833989420117,7.455023118641653,False,0.003742823557971392,-0.07250338401092579,sube,baja,51.44326802591091,-0.10162703542616713,-23.758929475208284,amarillo,0.6,flat,0.0,0.0,1086.141676328315
TSLG,2025-06-05,6.78000020980835,4.84999990463257,6.836357817956985,6.760752828028695,6.9784325129820095,False,0.008312331328117869,-0.2846608031639478,sube,baja,35.83262319048089,-0.2618641978425946,-226.4923617272633,amarillo,0.6,flat,0.0,0.0,1086.141676328315
TSLG,2025-06-06,4.84999990463257,5.19999980926514,4.978321739256978,4.939596013104559,5.182424743913262,False,0.026458110752092683,0.07216493020922764,sube,sube,39.42265080907006,-0.3312785214313598,-191.48092820086654,amarillo,0.6,flat,0.0,0.0,1086.141676328315
TSLG,2025-06-09,5.19999980926514,5.67999982833862,5.377850930286157,5.350211696243091,5.591030594802664,False,0.03420213991241483,0.09230769936149542,sube,sube,44.046156927296735,-0.3310766812687285,-141.91077280824192,amarillo,0.6,flat,0.0,0.0,1086.141676328315
TSLG,2025-06-10,5.67999982833862,6.30999994277954,5.793115644494169,5.755724711395157,6.010902724058876,False,0.01991475696727881,0.11091551645789266,sube,sube,49.49472033021803,-0.2769241127654678,-74.08582560314704,amarillo,0.6,flat,0.0,0.0,1086.141676328315
TSLG,2025-06-11,6.30999994277954,6.32999992370605,6.392775530897575,6.362997077813611,6.622747276090116,False,0.013118159884098594,0.0031695691137677215,sube,sube,49.66229913962378,-0.2300926574417868,-64.2283693524784,amarillo,0.6,flat,0.0,0.0,1086.141676328315
TSLG,2025-06-12,6.32999992370605,6.03999996185303,6.394652233733689,6.363107317768755,6.627486389598643,False,0.010213635198558831,-0.045813580623747116,sube,baja,47.21591970880786,-0.2095639607214427,-80.67344652696528,amarillo,0.6,flat,0.0,0.0,1086.141676328315
TSLG,2025-06-13,6.03999996185303,6.26999998092651,6.08154391374486,6.049270479260178,6.317014783979349,True,0.006878137773875869,0.03807947359703587,sube,sube,49.34707990731566,-0.17293464910382544,-52.64593344263158,amarillo,0.6,flat,0.0,0.0,1086.141676328315
TSLG,2025-06-16,6.26999998092651,6.40999984741211,6.24464636991764,6.211463755686805,6.4631714457784595,True,-0.004043638131737865,0.022328527418099375,baja,sube,50.65312222913795,-0.13348339946640803,-34.86896284893232,rojo,0.2,short,-0.021840853325780007,0.0,1062.4194152846114
TSLG,2025-06-17,6.40999984741211,5.90999984741211,6.418937592218407,6.349225709548259,6.598713601456452,False,0.0013943439967327711,-0.07800312198164303,sube,baja,46.083069334163696,-0.13487057409872388,-72.18911570063803,amarillo,0.6,flat,0.0,0.0,1062.4194152846114
TSLG,2025-06-18,5.90999984741211,6.11999988555908,5.853571518419122,5.788298949153903,6.039963712304335,False,-0.009547940854464981,0.035533002295918076,baja,sube,48.19706188018301,-0.11616382284025836,-48.0286764538981,rojo,0.2,short,-0.034313732365010674,0.0,1025.9638398091442
TSLG,2025-06-20,6.11999988555908,6.11999988555908,6.07905181713692,6.0153570010110355,6.262003310534193,True,-0.006690860978409947,0.0,baja,se mantiene,48.19706188018301,-0.09898017791627678,-43.817010041771866,rojo,0.2,short,0.0,0.0,1025.9638398091442
TSLG,2025-06-23,6.11999988555908,7.11999988555908,6.032074534603457,5.960093294924239,6.195073418397236,False,-0.014366887679703086,0.1633986958659309,baja,sube,57.41763754300834,-0.019608721932052035,45.82884528601518,amarillo,0.4,flat,0.0,0.0,1025.9638398091442
TSLG,2025-06-24,7.11999988555908,6.78000020980835,7.069176884274015,6.87713357446801,7.1172541719299,False,-0.007138062092970796,-0.04775276421567429,baja,baja,53.90452507205082,0.009109109789701857,17.58992455985803,amarillo,0.6,flat,0.0,0.0,1025.9638398091442
