asset,ds,prev_close,y_real,y_pred,yhat_lower,yhat_upper,in_ci,delta_pred_rel,delta_real_rel,direccion_pred,direccion_real,rsi,macd,cci,semaforo,score,position,strat_ret,fee,equity
TQQQ,2025-05-22,67.9400024414062,68.2900009155273,69.00077017154622,68.11416334643307,70.41110612911098,True,0.015613301325016458,0.00515158171245223,sube,sube,62.37317646711838,0.803678849697512,60.34404425643496,verde,0.8,long,0.0051515817124523355,0.0,1005.1515817124523
TQQQ,2025-05-23,68.2900009155273,66.3199996948242,68.3519507615553,67.18263218096354,69.488841141462,False,0.0009071583716132912,-0.028847579357041297,se mantiene,baja,57.707134823272554,0.3768010854113353,34.49139685366412,verde,0.8,long,-0.028847579357041297,0.0,976.1553916931467
TQQQ,2025-05-27,66.3199996948242,70.9400024414062,67.19868728289484,66.12481951331979,68.49901542837422,False,0.01324920977252671,0.06966228540170735,sube,sube,64.4279254279556,0.3525894936551355,77.58659319673936,verde,0.8,long,0.06966228540170727,0.0,1044.15660718569
TQQQ,2025-05-28,70.9400024414062,70.0299987792969,70.47484990477047,68.19189005708203,70.61256489641491,True,-0.006556985066640312,-0.01282779293475383,baja,baja,62.326979257610326,0.22831475687129688,62.119156107497176,amarillo,0.4,flat,0.0,0.0,1044.15660718569
TQQQ,2025-05-29,70.0299987792969,70.370002746582,70.33882513983203,69.34145209105321,71.48464332846537,True,0.0044099152637201025,0.004855118852088505,sube,sube,62.81488445127549,0.1270892575338376,61.88610697787374,verde,0.8,long,0.004855118852088447,0.0,1049.22611161377
TQQQ,2025-05-30,70.370002746582,70.0,70.26895518471277,69.1332514603298,71.32804832275389,True,-0.0014359465386569827,-0.005257961235477919,baja,baja,61.87574287118938,1.634973302611087e-05,53.50564081263116,amarillo,0.4,flat,0.0,0.0,1049.22611161377
TQQQ,2025-06-02,70.0,71.6100006103516,69.9156573968645,68.7782478384949,71.04770375814235,False,-0.0012048943305070939,0.023000008719308646,baja,sube,64.37187326579446,-0.010236689813874822,71.59894240545606,rojo,0.2,short,-0.02248290178228085,0.0,1025.636463998953
TQQQ,2025-06-03,71.6100006103516,73.2799987792969,71.72017016335555,70.01453486559795,72.18391001049461,False,0.0015384660252050963,0.023320739487661606,sube,sube,66.80003776870062,0.05712041767020892,93.71593890384464,verde,0.8,long,0.023320739487661557,0.0,1049.555064784919
TQQQ,2025-06-04,73.2799987792969,73.870002746582,73.46033998673765,71.85077190239234,74.10092210108185,True,0.0024609881338002646,0.008051364316504158,sube,sube,67.63916620876861,0.1005381950055404,104.60717632277796,verde,0.8,long,0.008051364316504106,0.0,1058.0054149817345
TQQQ,2025-06-05,73.870002746582,72.1500015258789,73.85973236615874,72.68030607476771,74.9043773222952,False,-0.0001390331669337847,-0.023284163486547074,se mantiene,baja,62.666547853922125,-0.020973049034171964,70.89433527910084,amarillo,0.4,flat,0.0,0.0,1058.0054149817345
